id_annotation	id_annotator	caption	url	cb0	cb1	cb2	cb3	cb4	cb5	cb6	other	cbWhen	cbHow	cbWhere	Identification	source	cbBrokenImg	cbMetaGood	cbMetaBad	cbVisible1	cbVisible2	cbVisible3	cbVisible4	cbVisible5	cbSubjectiveBad	cbSubjectiveGood	cbStory1	cbStory2	cbStory3	cbStory4	cbStory5
9568	3	Please write the caption.	https://c1.staticflickr.com/6/5506/31084411965_2f760edb9d_o.jpg	0	0	0	0	0	0	1	Boxed photography art on a table at an exhibition 	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9569	3	Please write the caption.	https://c1.staticflickr.com/1/624/32344004241_7b395d5f7f_o.jpg	0	0	0	0	0	0	1	Soldiers running and helicopters landing in a grassy battlefield 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9570	3	Please write the caption.	https://c1.staticflickr.com/6/5785/29275476903_08bf4611c3_o.jpg	0	0	0	0	0	0	1	A pink flower bush in a garden	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9571	3	Please write the caption.	https://c1.staticflickr.com/8/7526/26587981203_9265e434ec_o.jpg	0	0	0	0	0	0	0		0	0	0	0	151	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9572	3	Please write the caption.	https://c1.staticflickr.com/8/7572/28014859625_292658a300_o.jpg	0	0	0	0	0	0	1	White Audi car parked in the street	0	0	0	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9573	3	Please write the caption.	https://c1.staticflickr.com/8/7390/27678540281_a7b5ac63dc_o.jpg	0	0	0	0	0	0	0		0	0	0	0	458	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9574	3	Please write the caption.	https://c1.staticflickr.com/8/7522/28905917174_592e131609_o.jpg	0	0	0	0	0	0	1	Dirty street with bottles and sticks and rocks in front of a large, fenced-in building	0	0	0	0	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9575	3	Please write the caption.	https://c1.staticflickr.com/9/8165/29526069182_11013d725d_o.jpg	0	0	0	0	0	0	1	Orange sunset in a park behind a long row of trees	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9576	3	Please write the caption.	https://c1.staticflickr.com/6/5809/31050107145_a8e550dbdd_o.jpg	0	0	0	0	0	0	1	Two large skyscrapers with a rainbow light bridge running over a river between them at sunset 	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9577	3	Please write the caption.	https://c1.staticflickr.com/8/7360/26559147884_e059a336c1_o.jpg	0	0	0	0	0	0	1	Woman playing a guitar and man playing the drums at a band performance  	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9578	3	Please write the caption.	https://c1.staticflickr.com/1/277/32303296956_e72affcb6d_o.jpg	0	0	0	0	0	0	1	Bicycles and a safety stand with people gathered in front of a police building 	0	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9579	3	Please write the caption.	https://c1.staticflickr.com/1/370/32495078491_b2541ea92b_o.jpg	0	0	0	0	0	0	1	Black and white image of a crowd of people celebrating with British flags as a group of men walk through 	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9580	3	Please write the caption.	https://c1.staticflickr.com/9/8299/29659575456_03aa3b88f2_o.jpg	0	0	0	0	0	0	1	A black and white image of children playing in a flooded street in front of a building where adults are watching	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9581	3	Please write the caption.	https://c1.staticflickr.com/1/290/32074341360_a26a7982e0_o.jpg	0	0	0	0	0	0	1	A flower parade float featuring three large chameleons at a parade 	0	0	0	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9582	3	Please write the caption.	https://c1.staticflickr.com/1/290/32074341360_a26a7982e0_o.jpg	0	0	0	0	0	0	1	A colorful flower parade float featuring three large chameleons at a parade in California 	0	0	0	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9583	3	Please write the caption.	https://c1.staticflickr.com/8/7778/29548831594_b2392925a9_o.jpg	0	0	0	0	0	0	1	Close-up of unique architecture 	0	0	0	0	956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9584	3	Please write the caption.	https://c1.staticflickr.com/6/5467/29944645364_c2760655a2_o.jpg	0	0	0	0	0	0	1	People in a small boat being rescued by military officials in a larger boat in the ocean	0	0	0	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9585	3	Please write the caption.	https://c1.staticflickr.com/6/5450/31027964446_0131463b96_o.jpg	0	0	0	0	0	0	1	A walkway near a glass and wood building with a street lamp and handrails 	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9586	3	Please write the caption.	https://c1.staticflickr.com/1/496/32431970861_7a29330a57_o.jpg	0	0	0	0	0	0	1	Man sitting by his artwork looking at a large statue of a man on a horse in a royal courtyard	0	0	0	0	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9587	3	Please write the caption.	https://c1.staticflickr.com/6/5518/31885834225_ac58b9047e_o.jpg	0	0	0	0	0	0	1	Abstract image of a man's face	0	0	0	0	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9588	3	Please write the caption.	https://c1.staticflickr.com/9/8521/29059528850_e8cb0fcd43_o.jpg	0	0	0	0	0	0	1	Birch trees in front of a clear blue sky	0	0	0	0	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9589	3	Please write the caption.	https://c1.staticflickr.com/6/5821/30408552336_61d51ca46a_o.jpg	0	0	0	0	0	0	1	Hazy woman in a black bra wearing a gold necklace in front of a night sky featuring tree branches and the moon	0	0	0	0	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9590	3	Please write the caption.	https://c1.staticflickr.com/6/5463/30588033130_fedcc23657_o.jpg	0	0	0	0	0	0	1	Three pairs of sunglasses lined up outdoors on a wooden panel near some plants	0	0	0	0	979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9591	3	Please write the caption.	https://c1.staticflickr.com/6/5443/30359100150_f142e27a32_o.jpg	0	0	0	0	0	0	1	Black and white image of a group of soldiers resting in a dirty battlefield with smoke and buildings in the background	0	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9592	3	Please write the caption.	https://c1.staticflickr.com/1/396/31960499903_d4f6af602e_o.jpg	0	0	0	0	0	0	1	View of a glass ceiling with fake birds flying through it in a busy shopping mall with 	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9593	3	Please write the caption.	https://c1.staticflickr.com/9/8133/29302404250_86ec0dc064_o.jpg	0	0	0	0	0	0	1	Close-up of a vivid pink flower	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9594	3	Please write the caption.	https://c1.staticflickr.com/8/7202/27128495242_fb6e8cfcc0_o.jpg	0	0	0	0	0	0	1	Colorful race car lined up on a race track	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9595	3	Please write the caption.	https://c1.staticflickr.com/3/2940/33146970396_022d07295b_o.jpg	0	0	0	0	0	0	1	The front of a building called The Pavilion End	0	0	0	0	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9596	3	Please write the caption.	https://c1.staticflickr.com/8/7447/27615672746_b51ed61a85_o.jpg	0	0	0	0	0	0	1	Antique black and white image of the streets and buildings in Montreal 	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9597	3	Please write the caption.	https://c1.staticflickr.com/9/8418/28790461176_c836e7fd0a_o.jpg	0	0	0	0	0	0	1	A garden with many overgrown wildflowers 	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9598	3	Please write the caption.	https://c1.staticflickr.com/8/7504/28066452124_d98e0a4ac8_o.jpg	0	0	0	0	0	0	1	Man taking a photo of antique busses surrounded by a busy scene of people at a park	0	0	0	0	842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9599	3	Please write the caption.	https://c1.staticflickr.com/8/7392/27167269466_5a0a3e2df5_o.jpg	0	0	0	0	0	0	1	A still lake surrounded and partially obscured by trees 	0	0	0	0	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9600	3	Please write the caption.	https://c1.staticflickr.com/8/7279/26826208823_3ea1512825_o.jpg	0	0	0	0	0	0	1	Soldiers lined up and saluting with two standing in front of a podium at a military meeting held outdoors in a courtyard with flags and greenery	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9601	3	Please write the caption.	https://c1.staticflickr.com/6/5762/31153286335_8810c09b15_o.jpg	0	0	0	0	0	0	1	An informative sign at Kanheri Caves in India set in red brick with people entering the park in the background	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9602	3	Please write the caption.	https://c1.staticflickr.com/1/306/32223521281_7155f317ab_o.jpg	0	0	0	0	0	0	1	A kid's toy train set in a living room with a kitchen in the background	0	0	0	0	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9603	3	Please write the caption.	https://c1.staticflickr.com/6/5606/31236622026_db83ccc218_o.jpg	0	0	0	0	0	0	1	A lego version of Tinkerbelle 	0	0	0	0	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9604	3	Please write the caption.	https://c1.staticflickr.com/9/8456/28630759613_a0c97cf33f_o.jpg	0	0	0	0	0	0	1	Pink and white graffiti of a bodybuilder holding weights	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9605	3	Please write the caption.	https://c1.staticflickr.com/9/8867/28857533061_e9b59505a7_o.jpg	0	0	0	0	0	0	1	Three soldiers from the back saluting other soldiers across from them holding flags outdoors	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9606	3	Please write the caption.	https://c1.staticflickr.com/9/8131/29723200643_9b18a1ea0b_o.jpg	0	0	0	0	0	0	1	Close-up of heeled brown leather booties	0	0	0	0	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9607	3	Please write the caption.	https://c1.staticflickr.com/6/5737/30172906561_763e45b7d1_o.jpg	0	0	0	0	0	0	1	View from the street looking out onto a river with buildings and mountains in the background and street lamps to the left on the street	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9608	3	Please write the caption.	https://c1.staticflickr.com/6/5443/29977310861_fbbb7e3782_o.jpg	0	0	0	0	0	0	1	Cars and motorcycles parked in a grass and gravel parking lot in front of an inn where people are enjoying lunch	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9609	3	Please write the caption.	https://c1.staticflickr.com/9/8546/29980685731_177972acdc_o.jpg	0	0	0	0	0	0	1	Sheep grazing in a fenced-in pasture	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9610	3	Please write the caption.	https://c1.staticflickr.com/9/8868/29222915941_8104c792cd_o.jpg	0	0	0	0	0	0	1	Baseball player getting ready to bat an incoming ball with the catcher and umpire crouching behind him 	0	0	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9611	3	Please write the caption.	https://c1.staticflickr.com/8/7606/27647696433_64c6758984_o.jpg	0	0	0	0	0	0	1	Spiky fruit hanging from a tree branch with an obscured background	0	0	0	0	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9612	3	Please write the caption.	https://c1.staticflickr.com/8/7260/26754568354_2f04871c8c_o.jpg	0	0	0	0	0	0	1	Pile of broken glass including many wine and beer bottles	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9613	3	Please write the caption.	https://c1.staticflickr.com/6/5569/30717379603_72e845cb54_o.jpg	0	0	0	0	0	0	1	Black Subaru from the back, stopped in the middle of an empty street	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9614	3	Please write the caption.	https://c1.staticflickr.com/8/7020/27330915521_afb41c57c7_o.jpg	0	0	0	0	0	0	1	View from an orange canoe looking out onto greenery and a lake with a ripple in it	0	0	0	0	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9615	3	Please write the caption.	https://c1.staticflickr.com/8/7425/27052613324_3bd248b5d6_o.jpg	0	0	0	0	0	0	1	Politicians seated in a rectangle at a ministerial roundtable discussion with two screens projected behind the heads of the table	0	0	0	0	829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9616	3	Please write the caption.	https://c1.staticflickr.com/9/8524/28885642404_aa97201586_o.jpg	0	0	0	0	0	0	1	The entryway to a home from the inside, containing a wooden bench, wooden frame, colorful carpet and black door	0	0	0	0	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9617	3	Please write the caption.	https://c1.staticflickr.com/9/8697/28273285443_b96eebce11_o.jpg	0	0	0	0	0	0	1	White MacBook Air computer on a wooden table next to two books 	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9618	3	Please write the caption.	https://c1.staticflickr.com/6/5562/22802760948_79096a87a8_o.jpg	0	0	0	0	0	0	1	Leaves on a tree	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9619	3	Please write the caption.	https://c1.staticflickr.com/6/5609/30604434400_2584b61f89_o.jpg	0	0	0	0	0	0	1	Black and white image of a child standing behind a chained off section of a large building watching a guard walk past	0	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9620	3	Please write the caption.	https://c1.staticflickr.com/8/7609/26648167043_8b014c6e6e_o.jpg	0	0	0	0	0	0	1	Green antique car parked in a parking spot with two men and a woman and three other cars in the background 	0	0	0	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9621	3	Please write the caption.	https://c1.staticflickr.com/8/7397/26647554594_12af6c8655_o.jpg	0	0	0	0	0	0	1	Crowd of many people sitting on an illuminated lawn at night with trees and skyscrapers in the background	0	0	0	0	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9622	3	Please write the caption.	https://c1.staticflickr.com/8/7049/27392755470_75108fab7a_o.jpg	0	0	0	0	0	0	1	Man in a suit writing on a whiteboard with a blue marker at a conference as indicated by a sign on the right	0	0	0	0	946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9623	3	Please write the caption.	https://c1.staticflickr.com/8/7174/27334866756_e87dc2429d_o.jpg	0	0	0	0	0	0	1	Wooden rollercoaster architecture with a girl standing in front of it	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9624	3	Please write the caption.	https://c1.staticflickr.com/9/8746/28718195805_66d4a2c283_o.jpg	0	0	0	0	0	0	1	A hand holding open a book containing an illustration of houses elevated over water with writing to the left	0	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9625	3	Please write the caption.	https://c1.staticflickr.com/1/592/32243300486_ac99875168_o.jpg	0	0	0	0	0	0	1	A hybrid bus stopped in front of a large building surrounded by a few people	0	0	0	0	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9626	3	Please write the caption.	https://c1.staticflickr.com/1/407/30946296844_0e2909969a_o.jpg	0	0	0	0	0	0	1	Close-up of silver ornaments and lights	0	0	0	0	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9627	3	Please write the caption.	https://c1.staticflickr.com/8/7391/26191523553_b6d342ca91_o.jpg	0	0	0	0	0	0	1	Close-up of a a bottle of Johnson's baby powder facing backwards to read the ingredients held by a hand	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9628	3	Please write the caption.	https://c1.staticflickr.com/8/7211/27636475891_b07f6445f4_o.jpg	0	0	0	0	0	0	1	A brick path surrounded by bushes on either side	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9629	3	Please write the caption.	https://c1.staticflickr.com/9/8251/29386740026_20c04a220e_o.jpg	0	0	0	0	0	0	1	A close-up of purple berries 	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9630	3	Please write the caption.	https://c1.staticflickr.com/9/8187/29380704450_955975b1c6_o.jpg	0	0	0	0	0	0	1	Machinery digging at black rock	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9631	3	Please write the caption.	https://c1.staticflickr.com/6/5700/30242120350_68b75b1687_o.jpg	0	0	0	0	0	0	1	View on a sailboat with the sail rolled up and people in the back of the boat, on the water with land in the back	0	0	0	0	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9632	3	Please write the caption.	https://c1.staticflickr.com/9/8813/30132753195_ea6ac107b1_o.jpg	0	0	0	0	0	0	0		0	0	0	0	805	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9633	3	Please write the caption.	https://c1.staticflickr.com/9/8707/28169699663_0d85520eac_o.jpg	0	0	0	0	0	0	1	Woman in a green shirt walking away from the camera on a busy street along with other people and a taxi 	0	0	0	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9634	3	Please write the caption.	https://c1.staticflickr.com/9/8169/28550426202_d37f1f0879_o.jpg	0	0	0	0	0	0	1	Obituary of Mrs. Charles Haenes	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9635	3	Please write the caption.	https://c1.staticflickr.com/6/5709/30980095021_4538046fab_o.jpg	0	0	0	0	0	0	1	A pile of dirty spoons in a clear bin under the label "dirty spoons"	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9636	3	Please write the caption.	https://c1.staticflickr.com/9/8600/28738057986_54c44ae452_o.jpg	0	0	0	0	0	0	1	A small brick garden filled with shrubs and a tree in the city by parked cars	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9637	3	Please write the caption.	https://c1.staticflickr.com/8/7493/27936460843_0e120f7102_o.jpg	0	0	0	0	0	0	1	A train incoming to the end of railroad tracks at night	0	0	0	0	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9638	3	Please write the caption.	https://c1.staticflickr.com/1/665/32649521722_bb5c56a7d9_o.jpg	0	0	0	0	0	0	1	Close-up of a woman's hands holding a keychain ring with various keychain tags on it	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9639	3	Please write the caption.	https://c1.staticflickr.com/9/8072/29212999584_0b1345d1c3_o.jpg	0	0	0	0	0	0	1	Close-up of the veins on a green leaf	0	0	0	0	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9640	3	Please write the caption.	https://c1.staticflickr.com/1/442/31545020090_57150bdf71_o.jpg	0	0	0	0	0	0	1	Black and white picture of a dead tree in a field	0	0	0	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9641	3	Please write the caption.	https://c1.staticflickr.com/9/8406/29080424994_dc5bdca29c_o.jpg	0	0	0	0	0	0	1	Aerial view of a city	0	0	0	0	919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9642	3	Please write the caption.	https://c1.staticflickr.com/9/8872/27688708384_0657cbc15e_o.jpg	0	0	0	0	0	0	1	Soldiers on a helicopter hovering over a body of water pulling people out of the water using a ladder	0	0	0	0	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9643	3	Please write the caption.	https://c1.staticflickr.com/8/7561/29181311456_6a1d63074d_o.jpg	0	0	0	0	0	0	0		0	0	0	0	181	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9644	3	Please write the caption.	https://c1.staticflickr.com/1/583/32085331375_75fab68755_o.jpg	0	0	0	0	0	0	0		0	0	0	0	440	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9645	3	Please write the caption.	https://c1.staticflickr.com/8/7511/27829171715_f68fca4f5e_o.jpg	0	0	0	0	0	0	1	A black rock formation covered in snow	0	0	0	0	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9646	3	Please write the caption.	https://c1.staticflickr.com/8/7274/26263447784_110d9373da_o.jpg	0	0	0	0	0	0	1	Black and white image of people walking on and sitting on benches on an illuminated street at night 	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9647	3	Please write the caption.	https://c1.staticflickr.com/6/5631/30472825771_6afc3b4bb6_o.jpg	0	0	0	0	0	0	0		0	0	0	0	291	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9648	3	Please write the caption.	https://c1.staticflickr.com/9/8029/29964055391_a3f70c2d25_o.jpg	0	0	0	0	0	0	1	View from the street of a brightly illuminated carousel in a city at night	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9649	3	Please write the caption.	https://c1.staticflickr.com/6/5725/30969044126_6d61a2b135_o.jpg	0	0	0	0	0	0	1	Illustration of an alien standing on grass next to a tree where a bird and spider are perched 	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9650	3	Please write the caption.	https://c1.staticflickr.com/6/5628/31095605141_574269fa04_o.jpg	0	0	0	0	0	0	0		0	0	0	0	411	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9651	3	Please write the caption.	https://c1.staticflickr.com/6/5552/30358941184_5026c5118f_o.jpg	0	0	0	0	0	0	1	An orange tent in a snowy forest	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9652	3	Please write the caption.	https://c1.staticflickr.com/9/8646/28356740592_5005212b69_o.jpg	0	0	0	0	0	0	1	Many sailboats in a harbor	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9653	3	Please write the caption.	https://c1.staticflickr.com/8/7120/27176382476_8bbbd992b6_o.jpg	0	0	0	0	0	0	1	Busses pictured from the back stopped at a stop light in the street	0	0	0	0	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9654	3	Please write the caption.	https://c1.staticflickr.com/9/8254/29983242275_a2db751fb2_o.jpg	0	0	0	0	0	0	1	Manual laborers working on a utility pole at night 	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9655	3	Please write the caption.	https://c1.staticflickr.com/8/7693/26693108160_54126443fd_o.jpg	0	0	0	0	0	0	1	An empty street in a forested area leading to a body of water	0	0	0	0	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9656	3	Please write the caption.	https://c1.staticflickr.com/6/5445/30785859102_08d34e12e3_o.jpg	0	0	0	0	0	0	1	Black and white image of many birds at a farm 	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9657	3	Please write the caption.	https://c1.staticflickr.com/1/621/32016415404_65269d3202_o.jpg	0	0	0	0	0	0	1	Black and white image of a solider standing near a destroyed tank and rubble	0	0	0	0	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9658	3	Please write the caption.	https://c1.staticflickr.com/9/8034/28934914264_6746428de0_o.jpg	0	0	0	0	0	0	1	Four storage containers stacked in the middle of an apartment complex near parked cars	0	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9659	3	Please write the caption.	https://c1.staticflickr.com/9/8764/28822447646_831cc958ab_o.jpg	0	0	0	0	0	0	0		0	0	0	0	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9660	3	Please write the caption.	https://c1.staticflickr.com/6/5332/29697314553_6a156ed9b2_o.jpg	0	0	0	0	0	0	1	Black and white image of a tree	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9661	3	Please write the caption.	https://c1.staticflickr.com/1/318/31647634416_6143bbbfef_o.jpg	0	0	0	0	0	0	1	Snow covered pine tree forest	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9662	3	Please write the caption.	https://c1.staticflickr.com/8/7300/26642667974_f7b691a5c4_o.jpg	0	0	0	0	0	0	1	Two black and red tongs grabbing a white object 	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9663	3	Please write the caption.	https://c1.staticflickr.com/9/8495/29784998282_e8617936de_o.jpg	0	0	0	0	0	0	1	Black and white image of an illuminated skyline and river at nigt	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9664	3	Please write the caption.	https://c1.staticflickr.com/8/7310/27811279600_9046b926ff_o.jpg	0	0	0	0	0	0	1	Underneath a white building covering with a pillar facing a street and trees	0	0	0	0	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9665	3	Please write the caption.	https://c1.staticflickr.com/6/5709/22765834458_84e63bd9b6_o.jpg	0	0	0	0	0	0	1	Exposed brick on a white concrete wall	0	0	0	0	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9666	3	Please write the caption.	https://c1.staticflickr.com/1/381/31870134244_287d1c4d7a_o.jpg	0	0	0	0	0	0	1	Dirt bike racer driving on a dirt road	0	0	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
